lat,lon,alt,date,device,os,version
37.7880116,-122.3969436,0,2013-04-28 23:46:33,"Samsung d2att",4.2.2,1.0
37.7873782,-122.3977522,0,2013-04-29 01:02:25,"Samsung d2att",4.2.2,1.0
37.7876596,-122.3992296,0,2013-04-29 01:11:21,"Samsung d2att",4.2.2,1.0
37.7870556,-122.3984901,0,2013-04-29 01:23:25,"Samsung d2att",4.2.2,1.0
37.7863688,-122.3976209,0,2013-04-29 01:37:25,"Samsung d2att",4.2.2,1.0
37.7873103,-122.3977741,0,2013-04-29 01:47:25,"Samsung d2att",4.2.2,1.0
37.7863696,-122.3976881,0,2013-04-29 02:56:25,"Samsung d2att",4.2.2,1.0
37.7851518,-122.397206,0,2013-04-29 03:02:25,"Samsung d2att",4.2.2,1.0
37.7846348,-122.3980545,0,2013-04-29 03:04:24,"Samsung d2att",4.2.2,1.0
37.784043,-122.3988991,0,2013-04-29 03:06:25,"Samsung d2att",4.2.2,1.0
37.7832033,-122.399742,0,2013-04-29 03:08:25,"Samsung d2att",4.2.2,1.0
37.7823487,-122.4008896,0,2013-04-29 03:10:25,"Samsung d2att",4.2.2,1.0
37.7815653,-122.4018089,0,2013-04-29 03:12:25,"Samsung d2att",4.2.2,1.0
37.7803188,-122.4018217,0,2013-04-29 03:14:25,"Samsung d2att",4.2.2,1.0
37.7805269,-122.4031665,0,2013-04-29 03:15:25,"Samsung d2att",4.2.2,1.0
37.780079,-122.4036562,0,2013-04-29 03:16:25,"Samsung d2att",4.2.2,1.0
37.7831496,-122.3992316,0,2013-04-29 03:17:25,"Samsung d2att",4.2.2,1.0
37.7793347,-122.4048228,0,2013-04-29 03:18:25,"Samsung d2att",4.2.2,1.0
37.7782346,-122.4060195,0,2013-04-29 03:21:25,"Samsung d2att",4.2.2,1.0
37.7773405,-122.4070305,0,2013-04-29 03:22:25,"Samsung d2att",4.2.2,1.0
37.7764778,-122.4081765,0,2013-04-29 03:24:25,"Samsung d2att",4.2.2,1.0
37.7758637,-122.4090223,0,2013-04-29 04:16:21,"Samsung d2att",4.2.2,1.0
37.7754336,-122.4093963,0,2013-04-29 04:17:31,"Samsung d2att",4.2.2,1.0
37.7740964,-122.4091431,0,2013-04-29 05:08:25,"Samsung d2att",4.2.2,1.0
37.7751743,-122.4098161,0,2013-04-29 16:09:25,"Samsung d2att",4.2.2,1.0
37.7756336,-122.4092874,0,2013-04-29 16:26:25,"Samsung d2att",4.2.2,1.0
37.7747168,-122.4096819,0,2013-04-29 16:29:26,"Samsung d2att",4.2.2,1.0
37.7756265,-122.4093333,0,2013-04-29 20:04:25,"Samsung d2att",4.2.2,1.0
37.7764587,-122.4082309,0,2013-04-29 20:05:25,"Samsung d2att",4.2.2,1.0
37.7772487,-122.4071042,0,2013-04-29 20:07:25,"Samsung d2att",4.2.2,1.0
37.7773114,-122.4071156,0,2013-04-29 20:17:25,"Samsung d2att",4.2.2,1.0
37.7766332,-122.4080329,0,2013-04-29 20:20:25,"Samsung d2att",4.2.2,1.0
37.7756955,-122.4092456,0,2013-04-29 20:22:25,"Samsung d2att",4.2.2,1.0
37.7764596,-122.4082287,0,2013-04-29 22:18:26,"Samsung d2att",4.2.2,1.0
37.7755265,-122.409356,0,2013-04-29 22:22:25,"Samsung d2att",4.2.2,1.0
37.7744238,-122.4088231,0,2013-04-30 01:34:23,"Samsung d2att",4.2.2,1.0
37.7734887,-122.4095791,0,2013-04-30 01:42:27,"Samsung d2att",4.2.2,1.0
37.7724181,-122.4103483,0,2013-04-30 01:43:27,"Samsung d2att",4.2.2,1.0
37.7717912,-122.411134,0,2013-04-30 01:45:26,"Samsung d2att",4.2.2,1.0
37.770644,-122.4124999,0,2013-04-30 01:47:24,"Samsung d2att",4.2.2,1.0
37.769715,-122.4120685,0,2013-04-30 01:49:23,"Samsung d2att",4.2.2,1.0
37.769274,-122.4133437,0,2013-04-30 01:55:26,"Samsung d2att",4.2.2,1.0
37.7696158,-122.4120986,0,2013-04-30 01:57:32,"Samsung d2att",4.2.2,1.0
37.7708465,-122.4121901,0,2013-04-30 02:04:21,"Samsung d2att",4.2.2,1.0
37.7714116,-122.411327,0,2013-04-30 02:05:21,"Samsung d2att",4.2.2,1.0
37.7721078,-122.4106727,0,2013-04-30 02:06:21,"Samsung d2att",4.2.2,1.0
37.7737817,-122.4093532,0,2013-04-30 02:08:21,"Samsung d2att",4.2.2,1.0
37.7745838,-122.4085715,0,2013-04-30 02:11:24,"Samsung d2att",4.2.2,1.0
37.7750189,-122.4099444,0,2013-04-30 02:56:23,"Samsung d2att",4.2.2,1.0
37.7756426,-122.4109765,0,2013-04-30 02:58:26,"Samsung d2att",4.2.2,1.0
37.7762829,-122.4117567,0,2013-04-30 02:59:26,"Samsung d2att",4.2.2,1.0
37.7770525,-122.412551,0,2013-04-30 03:00:27,"Samsung d2att",4.2.2,1.0
37.7763006,-122.4116285,0,2013-04-30 05:17:26,"Samsung d2att",4.2.2,1.0
37.7752735,-122.4103563,0,2013-04-30 05:19:26,"Samsung d2att",4.2.2,1.0
37.7742098,-122.4090451,0,2013-04-30 05:21:26,"Samsung d2att",4.2.2,1.0
37.7745421,-122.4085969,0,2013-04-30 05:22:26,"Samsung d2att",4.2.2,1.0
37.7745664,-122.4093606,0,2013-04-30 16:08:27,"Samsung d2att",4.2.2,1.0
37.7749057,-122.4089122,0,2013-04-30 16:16:25,"Samsung d2att",4.2.2,1.0
37.7749531,-122.4089216,0,2013-04-30 16:17:27,"Samsung d2att",4.2.2,1.0
37.7759576,-122.4088692,0,2013-04-30 18:59:27,"Samsung d2att",4.2.2,1.0
37.776454,-122.4082596,0,2013-04-30 19:00:23,"Samsung d2att",4.2.2,1.0
37.7755447,-122.4093459,0,2013-04-30 19:16:27,"Samsung d2att",4.2.2,1.0
37.7742508,-122.4090726,0,2013-05-01 01:52:27,"Samsung d2att",4.2.2,1.0
37.7734717,-122.409648,0,2013-05-01 01:55:23,"Samsung d2att",4.2.2,1.0
37.7734717,-122.409648,0,2013-05-01 01:58:22,"Samsung d2att",4.2.2,1.0
37.7734717,-122.409648,0,2013-05-01 02:02:15,"Samsung d2att",4.2.2,1.0
37.7734717,-122.409648,0,2013-05-01 02:06:15,"Samsung d2att",4.2.2,1.0
37.7731823,-122.4100741,0,2013-05-01 02:10:15,"Samsung d2att",4.2.2,1.0
37.7728058,-122.4086064,0,2013-05-01 02:16:15,"Samsung d2att",4.2.2,1.0
37.7728931,-122.4105002,0,2013-05-01 02:17:15,"Samsung d2att",4.2.2,1.0
37.7734717,-122.409648,0,2013-05-01 02:18:15,"Samsung d2att",4.2.2,1.0
37.7734059,-122.4079362,0,2013-05-01 02:20:15,"Samsung d2att",4.2.2,1.0
37.7734717,-122.409648,0,2013-05-01 02:21:15,"Samsung d2att",4.2.2,1.0
37.7762856,-122.4092879,0,2013-05-01 04:16:16,"Samsung d2att",4.2.2,1.0
37.7740249,-122.4074901,0,2013-05-01 04:19:16,"Samsung d2att",4.2.2,1.0
37.7762856,-122.4092879,0,2013-05-01 04:20:16,"Samsung d2att",4.2.2,1.0
37.7751533,-122.4089748,0,2013-05-01 04:23:20,"Samsung d2att",4.2.2,1.0
37.7753482,-122.4095698,0,2013-05-01 05:35:19,"Samsung d2att",4.2.2,1.0
37.7745183,-122.4086804,0,2013-05-01 05:37:20,"Samsung d2att",4.2.2,1.0
37.7745501,-122.4085598,0,2013-05-01 05:38:20,"Samsung d2att",4.2.2,1.0
37.7746414,-122.4095609,0,2013-05-01 15:24:15,"Samsung d2att",4.2.2,1.0
37.7763085,-122.408378,0,2013-05-01 15:39:20,"Samsung d2att",4.2.2,1.0
37.7775698,-122.4090131,0,2013-05-01 15:42:19,"Samsung d2att",4.2.2,1.0
37.7782596,-122.4098368,0,2013-05-01 15:44:19,"Samsung d2att",4.2.2,1.0
37.7771682,-122.4084985,0,2013-05-01 15:47:19,"Samsung d2att",4.2.2,1.0
37.7753962,-122.4094694,0,2013-05-01 15:50:15,"Samsung d2att",4.2.2,1.0
37.7742478,-122.4091866,0,2013-05-01 15:52:19,"Samsung d2att",4.2.2,1.0
37.7725723,-122.4102356,0,2013-05-01 15:54:19,"Samsung d2att",4.2.2,1.0
37.7719694,-122.4093758,0,2013-05-01 15:56:19,"Samsung d2att",4.2.2,1.0
37.7708975,-122.4078287,0,2013-05-01 15:58:19,"Samsung d2att",4.2.2,1.0
37.7718818,-122.4092581,0,2013-05-01 16:07:16,"Samsung d2att",4.2.2,1.0
37.7726676,-122.4104248,0,2013-05-01 16:09:16,"Samsung d2att",4.2.2,1.0
37.7733233,-122.4092654,0,2013-05-01 16:10:17,"Samsung d2att",4.2.2,1.0
37.7744328,-122.4088862,0,2013-05-01 16:12:14,"Samsung d2att",4.2.2,1.0
37.7751265,-122.4098415,0,2013-05-01 16:19:16,"Samsung d2att",4.2.2,1.0
37.7760146,-122.4088589,0,2013-05-01 16:21:17,"Samsung d2att",4.2.2,1.0
37.7748971,-122.4089857,0,2013-05-01 16:29:17,"Samsung d2att",4.2.2,1.0
37.7749299,-122.4087842,0,2013-05-01 18:02:19,"Samsung d2att",4.2.2,1.0
37.7754086,-122.4094207,0,2013-05-01 19:14:17,"Samsung d2att",4.2.2,1.0
37.7762896,-122.4083999,0,2013-05-01 19:15:17,"Samsung d2att",4.2.2,1.0
37.7777401,-122.4091275,0,2013-05-01 19:18:17,"Samsung d2att",4.2.2,1.0
37.7767928,-122.4080778,0,2013-05-01 19:33:16,"Samsung d2att",4.2.2,1.0
37.7757273,-122.4091885,0,2013-05-01 19:35:17,"Samsung d2att",4.2.2,1.0
37.7746472,-122.4093097,0,2013-05-01 20:30:15,"Samsung d2att",4.2.2,1.0
37.7749522,-122.4099401,0,2013-05-01 23:32:13,"Samsung d2att",4.2.2,1.0
37.7744195,-122.4089141,0,2013-05-01 23:33:16,"Samsung d2att",4.2.2,1.0
37.7753692,-122.4104291,0,2013-05-02 00:09:17,"Samsung d2att",4.2.2,1.0
37.7765747,-122.4120106,0,2013-05-02 00:11:16,"Samsung d2att",4.2.2,1.0
37.7781877,-122.4137672,0,2013-05-02 00:15:17,"Samsung d2att",4.2.2,1.0
37.7786114,-122.4146735,0,2013-05-02 00:17:16,"Samsung d2att",4.2.2,1.0
37.7775513,-122.4163311,0,2013-05-02 00:19:16,"Samsung d2att",4.2.2,1.0
37.7761373,-122.4185799,0,2013-05-02 00:21:13,"Samsung d2att",4.2.2,1.0
37.7776488,-122.4182923,0,2013-05-02 00:22:12,"Samsung d2att",4.2.2,1.0
37.7774839,-122.4194445,0,2013-05-02 00:23:16,"Samsung d2att",4.2.2,1.0
37.7772365,-122.4209704,0,2013-05-02 00:24:13,"Samsung d2att",4.2.2,1.0
37.776964,-122.4223265,0,2013-05-02 00:26:16,"Samsung d2att",4.2.2,1.0
37.776322,-122.4243915,0,2013-05-02 00:28:17,"Samsung d2att",4.2.2,1.0
37.7762195,-122.4245238,0,2013-05-02 01:36:25,"Samsung d2att",4.2.2,1.0
37.7765632,-122.4248842,0,2013-05-02 04:22:07,"Samsung d2att",4.2.2,1.0
37.7733823,-122.409441,0,2013-05-02 14:26:10,"Samsung d2att",4.2.2,1.0
37.772602,-122.4103997,0,2013-05-02 14:27:10,"Samsung d2att",4.2.2,1.0
37.7720245,-122.4094531,0,2013-05-02 14:28:10,"Samsung d2att",4.2.2,1.0
37.7708441,-122.4077869,0,2013-05-02 14:30:09,"Samsung d2att",4.2.2,1.0
37.7694726,-122.4067141,0,2013-05-02 14:33:10,"Samsung d2att",4.2.2,1.0
37.7709085,-122.4077189,0,2013-05-02 15:18:10,"Samsung d2att",4.2.2,1.0
37.7684834,-122.4092704,0,2013-05-02 15:19:08,"Samsung d2att",4.2.2,1.0
37.7722092,-122.4072713,0,2013-05-02 15:20:09,"Samsung d2att",4.2.2,1.0
37.7741731,-122.4100997,0,2013-05-02 15:23:06,"Samsung d2att",4.2.2,1.0
37.7742942,-122.4089514,0,2013-05-02 15:25:08,"Samsung d2att",4.2.2,1.0
37.7751491,-122.4099887,0,2013-05-02 16:45:09,"Samsung d2att",4.2.2,1.0
37.7763053,-122.4083656,0,2013-05-02 16:47:09,"Samsung d2att",4.2.2,1.0
37.7753869,-122.4095998,0,2013-05-02 16:50:08,"Samsung d2att",4.2.2,1.0
37.7741061,-122.4090847,0,2013-05-02 19:19:09,"Samsung d2att",4.2.2,1.0
37.7727567,-122.4079091,0,2013-05-02 19:22:09,"Samsung d2att",4.2.2,1.0
37.7724592,-122.4067308,0,2013-05-02 19:23:09,"Samsung d2att",4.2.2,1.0
37.7717715,-122.4059303,0,2013-05-02 19:25:09,"Samsung d2att",4.2.2,1.0
37.7720108,-122.4044346,0,2013-05-02 19:27:10,"Samsung d2att",4.2.2,1.0
37.7719151,-122.406001,0,2013-05-02 19:35:09,"Samsung d2att",4.2.2,1.0
37.7728452,-122.4076323,0,2013-05-02 19:38:10,"Samsung d2att",4.2.2,1.0
37.7737627,-122.408699,0,2013-05-02 19:39:10,"Samsung d2att",4.2.2,1.0
37.7749786,-122.4089026,0,2013-05-02 19:41:10,"Samsung d2att",4.2.2,1.0
37.7739975,-122.4090895,0,2013-05-02 23:49:09,"Samsung d2att",4.2.2,1.0
37.7746306,-122.4083749,0,2013-05-03 00:01:07,"Samsung d2att",4.2.2,1.0
37.7753036,-122.4061223,0,2013-05-03 00:02:06,"Samsung d2att",4.2.2,1.0
37.7761882,-122.4057284,0,2013-05-03 00:04:05,"Samsung d2att",4.2.2,1.0
37.7772827,-122.4043722,0,2013-05-03 00:06:09,"Samsung d2att",4.2.2,1.0
37.7778729,-122.4032393,0,2013-05-03 00:08:09,"Samsung d2att",4.2.2,1.0
37.7772406,-122.4044635,0,2013-05-03 00:15:09,"Samsung d2att",4.2.2,1.0
37.7762407,-122.405655,0,2013-05-03 00:16:09,"Samsung d2att",4.2.2,1.0
37.775318,-122.4061444,0,2013-05-03 00:18:09,"Samsung d2att",4.2.2,1.0
37.774099,-122.4079641,0,2013-05-03 00:20:09,"Samsung d2att",4.2.2,1.0
37.7740905,-122.4091757,0,2013-05-03 00:21:09,"Samsung d2att",4.2.2,1.0
37.7727024,-122.4067266,0,2013-05-03 00:34:09,"Samsung d2att",4.2.2,1.0
37.7716908,-122.4078546,0,2013-05-03 00:37:09,"Samsung d2att",4.2.2,1.0
37.7723992,-122.4067583,0,2013-05-03 01:07:05,"Samsung d2att",4.2.2,1.0
37.7736824,-122.408516,0,2013-05-03 01:09:05,"Samsung d2att",4.2.2,1.0
37.7746252,-122.4095895,0,2013-05-03 01:27:02,"Samsung d2att",4.2.2,1.0
37.7754913,-122.4106149,0,2013-05-03 01:30:05,"Samsung d2att",4.2.2,1.0
37.7764315,-122.4118332,0,2013-05-03 01:31:05,"Samsung d2att",4.2.2,1.0
37.7777366,-122.4135249,0,2013-05-03 01:35:05,"Samsung d2att",4.2.2,1.0
37.7788416,-122.4148548,0,2013-05-03 01:37:06,"Samsung d2att",4.2.2,1.0
37.7734746,-122.4096471,0,2013-05-03 01:38:05,"Samsung d2att",4.2.2,1.0
37.7819537,-122.4096735,0,2013-05-03 01:40:04,"Samsung d2att",4.2.2,1.0
37.7828183,-122.4089081,0,2013-05-03 01:41:04,"Samsung d2att",4.2.2,1.0
37.7851616,-122.4065664,0,2013-05-03 01:42:04,"Samsung d2att",4.2.2,1.0
37.7773507,-122.4110568,0,2013-05-03 01:53:05,"Samsung d2att",4.2.2,1.0
37.7694505,-122.4153644,0,2013-05-03 01:54:04,"Samsung d2att",4.2.2,1.0
37.7853175,-122.4050349,0,2013-05-03 01:56:03,"Samsung d2att",4.2.2,1.0
37.7694505,-122.4153644,0,2013-05-03 01:58:04,"Samsung d2att",4.2.2,1.0
37.7841152,-122.4083477,0,2013-05-03 02:01:05,"Samsung d2att",4.2.2,1.0
37.7823809,-122.4099021,0,2013-05-03 02:04:06,"Samsung d2att",4.2.2,1.0
37.7804471,-122.4127267,0,2013-05-03 02:07:05,"Samsung d2att",4.2.2,1.0
37.7790799,-122.4141713,0,2013-05-03 02:09:05,"Samsung d2att",4.2.2,1.0
37.7771926,-122.4128685,0,2013-05-03 02:12:05,"Samsung d2att",4.2.2,1.0
37.7764886,-122.4119517,0,2013-05-03 02:14:05,"Samsung d2att",4.2.2,1.0
37.775324,-122.4104139,0,2013-05-03 02:16:05,"Samsung d2att",4.2.2,1.0
37.7741291,-122.4090511,0,2013-05-03 02:18:05,"Samsung d2att",4.2.2,1.0
37.7744952,-122.4085384,0,2013-05-03 02:36:14,"Samsung d2att",4.2.2,1.0
37.7744952,-122.40854,0,2013-05-03 02:39:07,"Samsung d2att",4.2.2,1.0
37.7744663,-122.4085635,0,2013-05-03 02:41:07,"Samsung d2att",4.2.2,1.0
37.7744656,-122.4085641,0,2013-05-03 02:42:07,"Samsung d2att",4.2.2,1.0
37.7745085,-122.4084883,0,2013-05-03 14:07:06,"Samsung d2att",4.2.2,1.0
37.7745738,-122.4094248,0,2013-05-03 15:52:07,"Samsung d2att",4.2.2,1.0
37.7756595,-122.4092394,0,2013-05-03 16:34:11,"Samsung d2att",4.2.2,1.0
37.7763204,-122.4083363,0,2013-05-03 16:35:06,"Samsung d2att",4.2.2,1.0
37.7750103,-122.4089151,0,2013-05-03 16:47:04,"Samsung d2att",4.2.2,1.0
37.7762832,-122.4083514,0,2013-05-03 21:32:06,"Samsung d2att",4.2.2,1.0
37.7750497,-122.409946,0,2013-05-03 21:43:02,"Samsung d2att",4.2.2,1.0
37.7749575,-122.4089993,0,2013-05-03 21:45:06,"Samsung d2att",4.2.2,1.0
37.7746271,-122.4095862,0,2013-05-03 22:27:06,"Samsung d2att",4.2.2,1.0
37.7744658,-122.4085452,0,2013-05-03 22:39:06,"Samsung d2att",4.2.2,1.0
37.7746013,-122.40949,0,2013-05-03 22:46:06,"Samsung d2att",4.2.2,1.0
37.7749284,-122.4090022,0,2013-05-04 01:42:13,"Samsung d2att",4.2.2,1.0
37.7750279,-122.4089326,0,2013-05-04 01:43:08,"Samsung d2att",4.2.2,1.0
37.7750104,-122.4099171,0,2013-05-04 01:46:04,"Samsung d2att",4.2.2,1.0
37.7741428,-122.4090371,0,2013-05-04 01:47:07,"Samsung d2att",4.2.2,1.0
37.7745198,-122.4085862,0,2013-05-04 01:48:08,"Samsung d2att",4.2.2,1.0
37.7747886,-122.4096404,0,2013-05-04 02:17:08,"Samsung d2att",4.2.2,1.0
37.7741785,-122.411195,0,2013-05-04 02:19:07,"Samsung d2att",4.2.2,1.0
37.7745077,-122.412458,0,2013-05-04 02:22:16,"Samsung d2att",4.2.2,1.0
37.7754648,-122.4135389,0,2013-05-04 02:23:07,"Samsung d2att",4.2.2,1.0
37.7764751,-122.4145882,0,2013-05-04 02:25:07,"Samsung d2att",4.2.2,1.0
37.7769128,-122.4155614,0,2013-05-04 02:26:08,"Samsung d2att",4.2.2,1.0
37.7774845,-122.4165183,0,2013-05-04 02:28:04,"Samsung d2att",4.2.2,1.0
37.7773543,-122.4177397,0,2013-05-04 02:29:07,"Samsung d2att",4.2.2,1.0
37.7772393,-122.4198673,0,2013-05-04 02:31:05,"Samsung d2att",4.2.2,1.0
37.7771402,-122.4214025,0,2013-05-04 02:32:08,"Samsung d2att",4.2.2,1.0
37.7773771,-122.419673,0,2013-05-04 03:27:07,"Samsung d2att",4.2.2,1.0
37.7786199,-122.4197936,0,2013-05-04 03:29:07,"Samsung d2att",4.2.2,1.0
37.779528,-122.4200586,0,2013-05-04 03:31:04,"Samsung d2att",4.2.2,1.0
37.7810966,-122.4202769,0,2013-05-04 03:33:08,"Samsung d2att",4.2.2,1.0
37.7826364,-122.4207588,0,2013-05-04 03:35:08,"Samsung d2att",4.2.2,1.0
37.7845773,-122.4211635,0,2013-05-04 03:38:08,"Samsung d2att",4.2.2,1.0
37.7860636,-122.4214892,0,2013-05-04 03:40:04,"Samsung d2att",4.2.2,1.0
37.7874815,-122.4217134,0,2013-05-04 03:42:07,"Samsung d2att",4.2.2,1.0
37.7888703,-122.4187168,0,2013-05-04 06:16:08,"Samsung d2att",4.2.2,1.0
37.7873883,-122.4166689,0,2013-05-04 06:17:09,"Samsung d2att",4.2.2,1.0
37.7853263,-122.4162452,0,2013-05-04 06:18:04,"Samsung d2att",4.2.2,1.0
37.7786225,-122.4146503,0,2013-05-04 06:19:08,"Samsung d2att",4.2.2,1.0
37.7754088,-122.4098311,0,2013-05-04 06:20:09,"Samsung d2att",4.2.2,1.0
37.7759605,-122.4088512,0,2013-05-04 06:21:09,"Samsung d2att",4.2.2,1.0
37.7761517,-122.4085743,0,2013-05-04 06:22:07,"Samsung d2att",4.2.2,1.0
37.7756186,-122.4093506,0,2013-05-04 07:20:08,"Samsung d2att",4.2.2,1.0
37.7746519,-122.4096409,0,2013-05-04 07:22:04,"Samsung d2att",4.2.2,1.0
37.7744588,-122.4086317,0,2013-05-04 07:24:07,"Samsung d2att",4.2.2,1.0
37.7740906,-122.4089219,0,2013-05-04 07:28:07,"Samsung d2att",4.2.2,1.0
37.7774186,-122.4164438,0,2013-05-04 07:29:04,"Samsung d2att",4.2.2,1.0
37.7727237,-122.4067032,0,2013-05-04 07:30:07,"Samsung d2att",4.2.2,1.0
37.7744728,-122.4084348,0,2013-05-04 07:31:04,"Samsung d2att",4.2.2,1.0
37.7743766,-122.4080974,0,2013-05-04 07:32:08,"Samsung d2att",4.2.2,1.0
37.7744728,-122.4084311,0,2013-05-04 07:33:04,"Samsung d2att",4.2.2,1.0
37.7744461,-122.4086276,0,2013-05-04 16:58:06,"Samsung d2att",4.2.2,1.0
37.7744517,-122.4085967,0,2013-05-04 16:59:07,"Samsung d2att",4.2.2,1.0
37.7744491,-122.4085725,0,2013-05-04 17:00:06,"Samsung d2att",4.2.2,1.0
37.7744629,-122.4085467,0,2013-05-04 17:08:06,"Samsung d2att",4.2.2,1.0
37.7746016,-122.4095235,0,2013-05-04 17:38:02,"Samsung d2att",4.2.2,1.0
37.7755249,-122.4093561,0,2013-05-04 17:40:06,"Samsung d2att",4.2.2,1.0
37.7764068,-122.4082447,0,2013-05-04 17:41:06,"Samsung d2att",4.2.2,1.0
37.7773051,-122.4070052,0,2013-05-04 17:43:06,"Samsung d2att",4.2.2,1.0
37.7780735,-122.4061635,0,2013-05-04 17:44:02,"Samsung d2att",4.2.2,1.0
37.7786231,-122.4053033,0,2013-05-04 17:45:06,"Samsung d2att",4.2.2,1.0
37.7795197,-122.4042904,0,2013-05-04 17:47:07,"Samsung d2att",4.2.2,1.0
37.7800402,-122.403412,0,2013-05-04 17:48:07,"Samsung d2att",4.2.2,1.0
37.7807811,-122.4029003,0,2013-05-04 17:49:06,"Samsung d2att",4.2.2,1.0
37.7813728,-122.402106,0,2013-05-04 17:50:08,"Samsung d2att",4.2.2,1.0
37.7816119,-122.4010531,0,2013-05-04 17:51:06,"Samsung d2att",4.2.2,1.0
37.7812642,-122.4000831,0,2013-05-04 17:53:06,"Samsung d2att",4.2.2,1.0
37.7819368,-122.4010567,0,2013-05-04 18:08:07,"Samsung d2att",4.2.2,1.0
37.780708,-122.4029593,0,2013-05-04 18:10:07,"Samsung d2att",4.2.2,1.0
37.7802218,-122.4032824,0,2013-05-04 18:11:08,"Samsung d2att",4.2.2,1.0
37.7795263,-122.404245,0,2013-05-04 18:14:06,"Samsung d2att",4.2.2,1.0
37.7784735,-122.4053277,0,2013-05-04 18:16:06,"Samsung d2att",4.2.2,1.0
37.7778659,-122.4063456,0,2013-05-04 18:17:06,"Samsung d2att",4.2.2,1.0
37.7771768,-122.4073259,0,2013-05-04 18:18:06,"Samsung d2att",4.2.2,1.0
37.7764164,-122.408185,0,2013-05-04 18:19:06,"Samsung d2att",4.2.2,1.0
37.7754217,-122.4095944,0,2013-05-04 18:21:07,"Samsung d2att",4.2.2,1.0
37.7743383,-122.408963,0,2013-05-04 18:23:06,"Samsung d2att",4.2.2,1.0
37.7746627,-122.4096271,0,2013-05-04 20:11:06,"Samsung d2att",4.2.2,1.0
37.7762166,-122.4115279,0,2013-05-04 20:14:07,"Samsung d2att",4.2.2,1.0
37.7771729,-122.4127837,0,2013-05-04 20:16:07,"Samsung d2att",4.2.2,1.0
37.7782038,-122.4138386,0,2013-05-04 20:17:06,"Samsung d2att",4.2.2,1.0
37.7734509,-122.4096829,0,2013-05-04 20:19:07,"Samsung d2att",4.2.2,1.0
37.7692747,-122.4273198,0,2013-05-04 20:28:03,"Samsung d2att",4.2.2,1.0
37.7693034,-122.4288424,0,2013-05-04 20:29:04,"Samsung d2att",4.2.2,1.0
37.7692392,-122.4325744,0,2013-05-04 20:31:03,"Samsung d2att",4.2.2,1.0
37.7676948,-122.4323954,0,2013-05-04 20:32:01,"Samsung d2att",4.2.2,1.0
37.7674769,-122.4343905,0,2013-05-04 20:33:00,"Samsung d2att",4.2.2,1.0
37.7659828,-122.449727,0,2013-05-04 20:34:00,"Samsung d2att",4.2.2,1.0
37.7655082,-122.452671,0,2013-05-04 20:35:57,"Samsung d2att",4.2.2,1.0
37.7646562,-122.457787,0,2013-05-04 20:37:57,"Samsung d2att",4.2.2,1.0
37.764299,-122.4612124,0,2013-05-04 20:40:00,"Samsung d2att",4.2.2,1.0
37.7641266,-122.4638393,0,2013-05-04 20:40:56,"Samsung d2att",4.2.2,1.0
37.7640449,-122.4653857,0,2013-05-04 20:41:56,"Samsung d2att",4.2.2,1.0
37.7638904,-122.4663593,0,2013-05-04 20:42:58,"Samsung d2att",4.2.2,1.0
37.7626773,-122.4661958,0,2013-05-04 20:43:58,"Samsung d2att",4.2.2,1.0
37.7621297,-122.467158,0,2013-05-04 20:44:58,"Samsung d2att",4.2.2,1.0
37.7620535,-122.4696655,0,2013-05-04 20:45:56,"Samsung d2att",4.2.2,1.0
37.7618394,-122.4724121,0,2013-05-04 20:47:00,"Samsung d2att",4.2.2,1.0
37.7619406,-122.4746657,0,2013-05-04 20:47:58,"Samsung d2att",4.2.2,1.0
37.7616221,-122.476574,0,2013-05-04 20:48:58,"Samsung d2att",4.2.2,1.0
37.7632683,-122.4770534,0,2013-05-04 20:50:58,"Samsung d2att",4.2.2,1.0
37.7645644,-122.4772334,0,2013-05-04 20:53:58,"Samsung d2att",4.2.2,1.0
37.7655539,-122.4771436,0,2013-05-04 20:55:58,"Samsung d2att",4.2.2,1.0
37.766021,-122.4789914,0,2013-05-04 20:59:58,"Samsung d2att",4.2.2,1.0
37.766021,-122.4789914,0,2013-05-04 21:01:54,"Samsung d2att",4.2.2,1.0
37.7656524,-122.4773555,0,2013-05-04 21:03:59,"Samsung d2att",4.2.2,1.0
37.766021,-122.4789914,0,2013-05-04 21:04:55,"Samsung d2att",4.2.2,1.0
37.7654027,-122.4771958,0,2013-05-04 21:05:58,"Samsung d2att",4.2.2,1.0
37.764375,-122.4762869,0,2013-05-04 21:08:54,"Samsung d2att",4.2.2,1.0
37.7703241,-122.4766425,0,2013-05-04 21:12:58,"Samsung d2att",4.2.2,1.0
37.765198,-122.4776391,0,2013-05-04 21:15:58,"Samsung d2att",4.2.2,1.0
37.7703241,-122.476644,0,2013-05-04 21:16:58,"Samsung d2att",4.2.2,1.0
37.766021,-122.4789914,0,2013-05-04 21:20:58,"Samsung d2att",4.2.2,1.0
37.7543236,-122.4799879,0,2013-05-04 21:59:59,"Samsung d2att",4.2.2,1.0
37.766021,-122.4789914,0,2013-05-04 22:00:58,"Samsung d2att",4.2.2,1.0
37.766021,-122.4789914,0,2013-05-04 22:58:54,"Samsung d2att",4.2.2,1.0
37.7660315,-122.4766273,0,2013-05-04 23:02:58,"Samsung d2att",4.2.2,1.0
37.7655002,-122.4774589,0,2013-05-04 23:04:58,"Samsung d2att",4.2.2,1.0
